TrialOnset,PairNumber,Condition,Noun,Category,Question,QuestionIndex,Answer,ISI,Accuracy,RT,Response
4.0116337149957,65,Low,DISASTER,NATURE INANIMATE,Can you eat or drink it?,1,0,4000,1,0.870817161005107,0
17.0300875089888,73,Low,ENTERTAINER,OCCUPATION,Can you find it in the wild?,2,0,4000,1,1.00861623100354,0
30.0447808769968,81,Low,CRIME,OTHER,Can you hold it?,4,0,4000,1,0.812763423004071,0
43.0378687269986,58,High,BRAIN,HUMAN PART,Can you hold it?,4,1,4000,1,0.824138530995697,1
56.0626170959877,21,Low,JEWELRY,ARTIFACTS,Does it make sounds?,6,0,4000,1,0.884601525001926,0
69.0531531189918,37,Low,VEGETABLE,FOOD,Can you eat or drink it?,1,1,4000,1,0.726517460003379,1
82.042919006999,66,High,SILICON,NATURE INANIMATE,Can you wear it?,3,0,4000,0,0.956971501000226,1
95.0494741319999,49,Low,GADGET,ARTIFACTS,Can you find it in the wild?,2,0,4000,1,0.956524685985642,0
108.023557711,42,High,PARSLEY,FOOD,Is it alive?,0,0,4000,0,1.02769929199712,1
121.057716432988,41,Low,SODA,FOOD,Can you eat or drink it?,1,1,4000,1,0.725601568992715,1
134.036369595997,46,High,GRAVY,FOOD,Can you wear it?,3,0,4000,1,0.663206794997677,0
147.049380880999,25,Low,TOOL,ARTIFACTS,Does it float in water?,7,0,4000,1,0.892572409997229,0
160.024013458999,89,Low,SEASON,OTHER,Can you find it in the wild?,2,1,4000,1,0.885918432992185,1
173.03025239399,94,High,TANGO,SPORT+LEISURE,Is it alive?,0,0,4000,1,0.743275364002329,0
186.076662113992,53,Low,PLANET,NATURE INANIMATE,Did humans create it?,5,0,4000,1,0.807059382001171,0
199.04224953799,50,High,VODKA,FOOD,Did humans create it?,5,1,4000,1,1.28879321500426,1
212.028196462998,30,High,BERET,CLOTHES+ACCESS,Does it make sounds?,6,0,4000,1,0.667849231002037,0
225.036701186997,77,Low,DANCER,OCCUPATION,Does it float in water?,7,1,4000,1,0.900524563010549,1
238.034419987991,74,High,IMPRESSIONIST,OCCUPATION,Does it float in water?,7,1,4000,1,0.954609881009674,1
251.070881112988,61,Low,FINGER,HUMAN PART,Can you hold it?,4,1,4000,1,0.888497590000043,1
264.028487526986,62,High,BICEPS,HUMAN PART,Does it float in water?,7,0,4000,0,1.59984995200648,1
277.062984599994,22,High,PENNY,ARTIFACTS,Can you hold it?,4,1,4000,1,1.0961512770009,1
290.038446713996,26,High,BOWL,ARTIFACTS,Is it alive?,0,0,4000,1,1.13840229299967,0
303.030135420995,45,Low,CONDIMENT,FOOD,Can you hold it?,4,1,4000,1,0.767753274005372,1
316.033920585993,17,Low,MEDICINE,ARTIFACTS,Can you wear it?,3,0,4000,1,1.21957143499458,0
329.069643997995,82,High,ZOMBIE,OTHER,Can you find it in the wild?,2,0,4000,1,0.957165008992888,0
342.080088710994,2,High,BEE,ANIMAL,Does it make sounds?,6,1,4000,1,0.920471278994228,1
355.05726722999,13,Low,AMPHIBIAN,ANIMAL,Does it make sounds?,6,1,4000,1,0.946350308004185,1
368.041020016986,69,Low,METAL,NATURE INANIMATE,Did humans create it?,5,0,4000,1,1.36398229499173,0
381.033945578994,34,High,GRANDFATHER,FAMILY,Can you wear it?,3,0,4000,1,0.967744958994444,0
394.031570583,93,Low,GAME,SPORT+LEISURE,Did humans create it?,5,1,4000,1,1.08553947000473,1
407.070233693987,33,Low,RELATIVE,FAMILY,Is it alive?,0,1,4000,1,0.685711483005434,1
420.032694725,18,High,LOLLIPOP,FOOD,Can you hold it?,4,1,4000,1,0.779496966002625,1
433.041044451995,9,Low,BIRD,ANIMAL,Can you wear it?,3,0,4000,1,1.22845696299919,0
446.054416745988,70,High,SURGEON,OCCUPATION,Did humans create it?,5,1,4000,1,0.950735032994999,1
459.049586516994,10,High,GECKO,ANIMAL,Does it float in water?,7,1,4000,1,0.813090527997701,1
472.057946362998,57,Low,BEVERAGE,FOOD,Is it alive?,0,0,4000,1,0.81143743499706,0
485.038159872987,5,Low,MAMMAL,ANIMAL,Does it float in water?,7,1,4000,1,0.728338932996849,1
498.036221066999,85,Low,CURRENCY,OTHER,Does it make sounds?,6,0,4000,1,0.865213694007252,0
511.044172908994,38,High,SPAGHETTI,FOOD,Does it make sounds?,6,0,4000,1,0.704351309992489,0
524.046291055987,54,High,CHARDONNAY,FOOD,Can you eat or drink it?,1,1,4000,1,0.822971831003088,1
537.028076007991,1,Low,DOG,ANIMAL,Is it alive?,0,1,4000,1,0.465817661999608,1
550.029941277986,78,High,ANGER,OTHER,Can you eat or drink it?,1,0,4000,1,0.787321095005609,0
563.028624972998,86,High,DEMOCRACY,OTHER,Did humans create it?,5,1,4000,1,0.639658452011645,1
576.044569485995,29,Low,BAG,CLOTHES+ACCESS,Can you wear it?,3,1,4000,1,0.775819369999226,1
589.040712302987,14,High,TARANTULA,ANIMAL,Can you find it in the wild?,2,1,4000,1,0.735141783996369,1
602.071536719988,6,High,SALMON,ANIMAL,Can you find it in the wild?,2,1,4000,1,0.618879129004199,1
615.032704654994,90,High,KAYAK,SPORT+LEISURE,Can you eat or drink it?,1,0,4000,1,0.775038790001418,0
